strategy_id,N_fast,N_slow
nf_0299_ns_1630,299,1630
nf_0299_ns_1657,299,1657
nf_0299_ns_1684,299,1684
nf_0299_ns_1711,299,1711
nf_0299_ns_1737,299,1737
nf_0299_ns_1764,299,1764
nf_0299_ns_1791,299,1791
nf_0299_ns_1818,299,1818
nf_0299_ns_1844,299,1844
nf_0299_ns_1871,299,1871
nf_0299_ns_1898,299,1898
nf_0299_ns_1924,299,1924
nf_0299_ns_1951,299,1951
nf_0299_ns_1978,299,1978
nf_0299_ns_2005,299,2005
nf_0299_ns_2031,299,2031
nf_0299_ns_2058,299,2058
nf_0299_ns_2085,299,2085
nf_0299_ns_2112,299,2112
nf_0299_ns_2138,299,2138
nf_0299_ns_2165,299,2165
nf_0299_ns_2192,299,2192
nf_0299_ns_2218,299,2218
nf_0299_ns_2245,299,2245
nf_0299_ns_2272,299,2272
nf_0299_ns_2299,299,2299
nf_0299_ns_2325,299,2325
nf_0299_ns_2352,299,2352
nf_0299_ns_2379,299,2379
nf_0299_ns_2406,299,2406
nf_0299_ns_2432,299,2432
nf_0299_ns_2459,299,2459
nf_0299_ns_2486,299,2486
nf_0299_ns_2512,299,2512
nf_0299_ns_2539,299,2539
nf_0299_ns_2566,299,2566
nf_0299_ns_2593,299,2593
nf_0299_ns_2619,299,2619
nf_0299_ns_2646,299,2646
nf_0299_ns_2673,299,2673
nf_0299_ns_2700,299,2700
nf_0304_ns_0321,304,321
nf_0304_ns_0348,304,348
nf_0304_ns_0374,304,374
nf_0304_ns_0401,304,401
nf_0304_ns_0428,304,428
nf_0304_ns_0454,304,454
nf_0304_ns_0481,304,481
nf_0304_ns_0508,304,508
nf_0304_ns_0535,304,535
nf_0304_ns_0561,304,561
nf_0304_ns_0588,304,588
nf_0304_ns_0615,304,615
nf_0304_ns_0642,304,642
nf_0304_ns_0668,304,668
nf_0304_ns_0695,304,695
nf_0304_ns_0722,304,722
nf_0304_ns_0748,304,748
nf_0304_ns_0775,304,775
nf_0304_ns_0802,304,802
nf_0304_ns_0829,304,829
nf_0304_ns_0855,304,855
nf_0304_ns_0882,304,882
nf_0304_ns_0909,304,909
nf_0304_ns_0936,304,936
nf_0304_ns_0962,304,962
nf_0304_ns_0989,304,989
nf_0304_ns_1016,304,1016
nf_0304_ns_1042,304,1042
nf_0304_ns_1069,304,1069
nf_0304_ns_1096,304,1096
nf_0304_ns_1123,304,1123
nf_0304_ns_1149,304,1149
nf_0304_ns_1176,304,1176
nf_0304_ns_1203,304,1203
nf_0304_ns_1230,304,1230
nf_0304_ns_1256,304,1256
nf_0304_ns_1283,304,1283
nf_0304_ns_1310,304,1310
nf_0304_ns_1336,304,1336
nf_0304_ns_1363,304,1363
nf_0304_ns_1390,304,1390
nf_0304_ns_1417,304,1417
nf_0304_ns_1443,304,1443
nf_0304_ns_1470,304,1470
nf_0304_ns_1497,304,1497
nf_0304_ns_1524,304,1524
nf_0304_ns_1550,304,1550
nf_0304_ns_1577,304,1577
nf_0304_ns_1604,304,1604
nf_0304_ns_1630,304,1630
nf_0304_ns_1657,304,1657
nf_0304_ns_1684,304,1684
nf_0304_ns_1711,304,1711
nf_0304_ns_1737,304,1737
nf_0304_ns_1764,304,1764
nf_0304_ns_1791,304,1791
nf_0304_ns_1818,304,1818
nf_0304_ns_1844,304,1844
nf_0304_ns_1871,304,1871
nf_0304_ns_1898,304,1898
nf_0304_ns_1924,304,1924
nf_0304_ns_1951,304,1951
nf_0304_ns_1978,304,1978
nf_0304_ns_2005,304,2005
nf_0304_ns_2031,304,2031
nf_0304_ns_2058,304,2058
nf_0304_ns_2085,304,2085
nf_0304_ns_2112,304,2112
nf_0304_ns_2138,304,2138
nf_0304_ns_2165,304,2165
nf_0304_ns_2192,304,2192
nf_0304_ns_2218,304,2218
nf_0304_ns_2245,304,2245
nf_0304_ns_2272,304,2272
nf_0304_ns_2299,304,2299
nf_0304_ns_2325,304,2325
nf_0304_ns_2352,304,2352
nf_0304_ns_2379,304,2379
nf_0304_ns_2406,304,2406
nf_0304_ns_2432,304,2432
nf_0304_ns_2459,304,2459
nf_0304_ns_2486,304,2486
nf_0304_ns_2512,304,2512
nf_0304_ns_2539,304,2539
nf_0304_ns_2566,304,2566
nf_0304_ns_2593,304,2593
nf_0304_ns_2619,304,2619
nf_0304_ns_2646,304,2646
nf_0304_ns_2673,304,2673
nf_0304_ns_2700,304,2700
nf_0309_ns_0321,309,321
nf_0309_ns_0348,309,348
nf_0309_ns_0374,309,374
nf_0309_ns_0401,309,401
nf_0309_ns_0428,309,428
nf_0309_ns_0454,309,454
nf_0309_ns_0481,309,481
nf_0309_ns_0508,309,508
nf_0309_ns_0535,309,535
nf_0309_ns_0561,309,561
nf_0309_ns_0588,309,588
nf_0309_ns_0615,309,615
nf_0309_ns_0642,309,642
nf_0309_ns_0668,309,668
nf_0309_ns_0695,309,695
nf_0309_ns_0722,309,722
nf_0309_ns_0748,309,748
nf_0309_ns_0775,309,775
nf_0309_ns_0802,309,802
nf_0309_ns_0829,309,829
nf_0309_ns_0855,309,855
nf_0309_ns_0882,309,882
nf_0309_ns_0909,309,909
nf_0309_ns_0936,309,936
nf_0309_ns_0962,309,962
nf_0309_ns_0989,309,989
nf_0309_ns_1016,309,1016
nf_0309_ns_1042,309,1042
nf_0309_ns_1069,309,1069
nf_0309_ns_1096,309,1096
nf_0309_ns_1123,309,1123
nf_0309_ns_1149,309,1149
nf_0309_ns_1176,309,1176
nf_0309_ns_1203,309,1203
nf_0309_ns_1230,309,1230
nf_0309_ns_1256,309,1256
nf_0309_ns_1283,309,1283
nf_0309_ns_1310,309,1310
nf_0309_ns_1336,309,1336
nf_0309_ns_1363,309,1363
nf_0309_ns_1390,309,1390
nf_0309_ns_1417,309,1417
nf_0309_ns_1443,309,1443
nf_0309_ns_1470,309,1470
nf_0309_ns_1497,309,1497
nf_0309_ns_1524,309,1524
nf_0309_ns_1550,309,1550
nf_0309_ns_1577,309,1577
nf_0309_ns_1604,309,1604
nf_0309_ns_1630,309,1630
nf_0309_ns_1657,309,1657
nf_0309_ns_1684,309,1684
nf_0309_ns_1711,309,1711
nf_0309_ns_1737,309,1737
nf_0309_ns_1764,309,1764
nf_0309_ns_1791,309,1791
nf_0309_ns_1818,309,1818
nf_0309_ns_1844,309,1844
nf_0309_ns_1871,309,1871
nf_0309_ns_1898,309,1898
nf_0309_ns_1924,309,1924
nf_0309_ns_1951,309,1951
nf_0309_ns_1978,309,1978
nf_0309_ns_2005,309,2005
nf_0309_ns_2031,309,2031
nf_0309_ns_2058,309,2058
nf_0309_ns_2085,309,2085
nf_0309_ns_2112,309,2112
nf_0309_ns_2138,309,2138
nf_0309_ns_2165,309,2165
nf_0309_ns_2192,309,2192
nf_0309_ns_2218,309,2218
nf_0309_ns_2245,309,2245
nf_0309_ns_2272,309,2272
nf_0309_ns_2299,309,2299
nf_0309_ns_2325,309,2325
nf_0309_ns_2352,309,2352
nf_0309_ns_2379,309,2379
nf_0309_ns_2406,309,2406
nf_0309_ns_2432,309,2432
nf_0309_ns_2459,309,2459
nf_0309_ns_2486,309,2486
nf_0309_ns_2512,309,2512
nf_0309_ns_2539,309,2539
nf_0309_ns_2566,309,2566
nf_0309_ns_2593,309,2593
nf_0309_ns_2619,309,2619
nf_0309_ns_2646,309,2646
nf_0309_ns_2673,309,2673
nf_0309_ns_2700,309,2700
nf_0315_ns_0321,315,321
nf_0315_ns_0348,315,348
nf_0315_ns_0374,315,374
nf_0315_ns_0401,315,401
nf_0315_ns_0428,315,428
nf_0315_ns_0454,315,454
nf_0315_ns_0481,315,481
nf_0315_ns_0508,315,508
nf_0315_ns_0535,315,535
nf_0315_ns_0561,315,561
nf_0315_ns_0588,315,588
nf_0315_ns_0615,315,615
nf_0315_ns_0642,315,642
nf_0315_ns_0668,315,668
nf_0315_ns_0695,315,695
nf_0315_ns_0722,315,722
nf_0315_ns_0748,315,748
nf_0315_ns_0775,315,775
nf_0315_ns_0802,315,802
nf_0315_ns_0829,315,829
nf_0315_ns_0855,315,855
nf_0315_ns_0882,315,882
nf_0315_ns_0909,315,909
nf_0315_ns_0936,315,936
nf_0315_ns_0962,315,962
nf_0315_ns_0989,315,989
nf_0315_ns_1016,315,1016
nf_0315_ns_1042,315,1042
nf_0315_ns_1069,315,1069
nf_0315_ns_1096,315,1096
nf_0315_ns_1123,315,1123
nf_0315_ns_1149,315,1149
nf_0315_ns_1176,315,1176
nf_0315_ns_1203,315,1203
nf_0315_ns_1230,315,1230
nf_0315_ns_1256,315,1256
nf_0315_ns_1283,315,1283
nf_0315_ns_1310,315,1310
nf_0315_ns_1336,315,1336
nf_0315_ns_1363,315,1363
nf_0315_ns_1390,315,1390
nf_0315_ns_1417,315,1417
nf_0315_ns_1443,315,1443
nf_0315_ns_1470,315,1470
nf_0315_ns_1497,315,1497
nf_0315_ns_1524,315,1524
nf_0315_ns_1550,315,1550
nf_0315_ns_1577,315,1577
nf_0315_ns_1604,315,1604
nf_0315_ns_1630,315,1630
nf_0315_ns_1657,315,1657
nf_0315_ns_1684,315,1684
nf_0315_ns_1711,315,1711
nf_0315_ns_1737,315,1737
nf_0315_ns_1764,315,1764
nf_0315_ns_1791,315,1791
nf_0315_ns_1818,315,1818
nf_0315_ns_1844,315,1844
nf_0315_ns_1871,315,1871
nf_0315_ns_1898,315,1898
nf_0315_ns_1924,315,1924
nf_0315_ns_1951,315,1951
nf_0315_ns_1978,315,1978
nf_0315_ns_2005,315,2005
nf_0315_ns_2031,315,2031
nf_0315_ns_2058,315,2058
nf_0315_ns_2085,315,2085
nf_0315_ns_2112,315,2112
nf_0315_ns_2138,315,2138
nf_0315_ns_2165,315,2165
nf_0315_ns_2192,315,2192
nf_0315_ns_2218,315,2218
nf_0315_ns_2245,315,2245
nf_0315_ns_2272,315,2272
nf_0315_ns_2299,315,2299
nf_0315_ns_2325,315,2325
nf_0315_ns_2352,315,2352
nf_0315_ns_2379,315,2379
nf_0315_ns_2406,315,2406
nf_0315_ns_2432,315,2432
nf_0315_ns_2459,315,2459
nf_0315_ns_2486,315,2486
nf_0315_ns_2512,315,2512
nf_0315_ns_2539,315,2539
nf_0315_ns_2566,315,2566
nf_0315_ns_2593,315,2593
nf_0315_ns_2619,315,2619
nf_0315_ns_2646,315,2646
nf_0315_ns_2673,315,2673
nf_0315_ns_2700,315,2700
nf_0320_ns_0321,320,321
nf_0320_ns_0348,320,348
nf_0320_ns_0374,320,374
nf_0320_ns_0401,320,401
nf_0320_ns_0428,320,428
nf_0320_ns_0454,320,454
nf_0320_ns_0481,320,481
nf_0320_ns_0508,320,508
nf_0320_ns_0535,320,535
nf_0320_ns_0561,320,561
nf_0320_ns_0588,320,588
nf_0320_ns_0615,320,615
nf_0320_ns_0642,320,642
nf_0320_ns_0668,320,668
nf_0320_ns_0695,320,695
nf_0320_ns_0722,320,722
nf_0320_ns_0748,320,748
nf_0320_ns_0775,320,775
nf_0320_ns_0802,320,802
nf_0320_ns_0829,320,829
nf_0320_ns_0855,320,855
nf_0320_ns_0882,320,882
nf_0320_ns_0909,320,909
nf_0320_ns_0936,320,936
nf_0320_ns_0962,320,962
nf_0320_ns_0989,320,989
nf_0320_ns_1016,320,1016
nf_0320_ns_1042,320,1042
nf_0320_ns_1069,320,1069
nf_0320_ns_1096,320,1096
nf_0320_ns_1123,320,1123
nf_0320_ns_1149,320,1149
nf_0320_ns_1176,320,1176
nf_0320_ns_1203,320,1203
nf_0320_ns_1230,320,1230
nf_0320_ns_1256,320,1256
nf_0320_ns_1283,320,1283
nf_0320_ns_1310,320,1310
nf_0320_ns_1336,320,1336
nf_0320_ns_1363,320,1363
nf_0320_ns_1390,320,1390
nf_0320_ns_1417,320,1417
nf_0320_ns_1443,320,1443
nf_0320_ns_1470,320,1470
nf_0320_ns_1497,320,1497
nf_0320_ns_1524,320,1524
nf_0320_ns_1550,320,1550
nf_0320_ns_1577,320,1577
nf_0320_ns_1604,320,1604
nf_0320_ns_1630,320,1630
nf_0320_ns_1657,320,1657
nf_0320_ns_1684,320,1684
nf_0320_ns_1711,320,1711
nf_0320_ns_1737,320,1737
nf_0320_ns_1764,320,1764
nf_0320_ns_1791,320,1791
nf_0320_ns_1818,320,1818
nf_0320_ns_1844,320,1844
nf_0320_ns_1871,320,1871
nf_0320_ns_1898,320,1898
nf_0320_ns_1924,320,1924
nf_0320_ns_1951,320,1951
nf_0320_ns_1978,320,1978
nf_0320_ns_2005,320,2005
nf_0320_ns_2031,320,2031
nf_0320_ns_2058,320,2058
nf_0320_ns_2085,320,2085
nf_0320_ns_2112,320,2112
nf_0320_ns_2138,320,2138
nf_0320_ns_2165,320,2165
nf_0320_ns_2192,320,2192
nf_0320_ns_2218,320,2218
nf_0320_ns_2245,320,2245
nf_0320_ns_2272,320,2272
nf_0320_ns_2299,320,2299
nf_0320_ns_2325,320,2325
nf_0320_ns_2352,320,2352
nf_0320_ns_2379,320,2379
nf_0320_ns_2406,320,2406
nf_0320_ns_2432,320,2432
nf_0320_ns_2459,320,2459
nf_0320_ns_2486,320,2486
nf_0320_ns_2512,320,2512
nf_0320_ns_2539,320,2539
nf_0320_ns_2566,320,2566
nf_0320_ns_2593,320,2593
nf_0320_ns_2619,320,2619
nf_0320_ns_2646,320,2646
nf_0320_ns_2673,320,2673
nf_0320_ns_2700,320,2700
nf_0325_ns_0348,325,348
nf_0325_ns_0374,325,374
nf_0325_ns_0401,325,401
nf_0325_ns_0428,325,428
nf_0325_ns_0454,325,454
nf_0325_ns_0481,325,481
nf_0325_ns_0508,325,508
nf_0325_ns_0535,325,535
nf_0325_ns_0561,325,561
nf_0325_ns_0588,325,588
nf_0325_ns_0615,325,615
nf_0325_ns_0642,325,642
nf_0325_ns_0668,325,668
nf_0325_ns_0695,325,695
nf_0325_ns_0722,325,722
nf_0325_ns_0748,325,748
nf_0325_ns_0775,325,775
nf_0325_ns_0802,325,802
nf_0325_ns_0829,325,829
nf_0325_ns_0855,325,855
nf_0325_ns_0882,325,882
nf_0325_ns_0909,325,909
nf_0325_ns_0936,325,936
nf_0325_ns_0962,325,962
nf_0325_ns_0989,325,989
nf_0325_ns_1016,325,1016
nf_0325_ns_1042,325,1042
nf_0325_ns_1069,325,1069
nf_0325_ns_1096,325,1096
nf_0325_ns_1123,325,1123
nf_0325_ns_1149,325,1149
nf_0325_ns_1176,325,1176
nf_0325_ns_1203,325,1203
nf_0325_ns_1230,325,1230
nf_0325_ns_1256,325,1256
nf_0325_ns_1283,325,1283
nf_0325_ns_1310,325,1310
nf_0325_ns_1336,325,1336
nf_0325_ns_1363,325,1363
nf_0325_ns_1390,325,1390
nf_0325_ns_1417,325,1417
nf_0325_ns_1443,325,1443
nf_0325_ns_1470,325,1470
nf_0325_ns_1497,325,1497
nf_0325_ns_1524,325,1524
nf_0325_ns_1550,325,1550
nf_0325_ns_1577,325,1577
nf_0325_ns_1604,325,1604
nf_0325_ns_1630,325,1630
nf_0325_ns_1657,325,1657
nf_0325_ns_1684,325,1684
nf_0325_ns_1711,325,1711
nf_0325_ns_1737,325,1737
nf_0325_ns_1764,325,1764
nf_0325_ns_1791,325,1791
nf_0325_ns_1818,325,1818
nf_0325_ns_1844,325,1844
nf_0325_ns_1871,325,1871
nf_0325_ns_1898,325,1898
nf_0325_ns_1924,325,1924
nf_0325_ns_1951,325,1951
nf_0325_ns_1978,325,1978
nf_0325_ns_2005,325,2005
nf_0325_ns_2031,325,2031
nf_0325_ns_2058,325,2058
nf_0325_ns_2085,325,2085
nf_0325_ns_2112,325,2112
nf_0325_ns_2138,325,2138
nf_0325_ns_2165,325,2165
nf_0325_ns_2192,325,2192
nf_0325_ns_2218,325,2218
nf_0325_ns_2245,325,2245
nf_0325_ns_2272,325,2272
nf_0325_ns_2299,325,2299
nf_0325_ns_2325,325,2325
nf_0325_ns_2352,325,2352
nf_0325_ns_2379,325,2379
nf_0325_ns_2406,325,2406
nf_0325_ns_2432,325,2432
nf_0325_ns_2459,325,2459
nf_0325_ns_2486,325,2486
nf_0325_ns_2512,325,2512
nf_0325_ns_2539,325,2539
nf_0325_ns_2566,325,2566
nf_0325_ns_2593,325,2593
nf_0325_ns_2619,325,2619
nf_0325_ns_2646,325,2646
nf_0325_ns_2673,325,2673
nf_0325_ns_2700,325,2700
nf_0331_ns_0348,331,348
nf_0331_ns_0374,331,374
nf_0331_ns_0401,331,401
nf_0331_ns_0428,331,428
nf_0331_ns_0454,331,454
nf_0331_ns_0481,331,481
nf_0331_ns_0508,331,508
nf_0331_ns_0535,331,535
nf_0331_ns_0561,331,561
nf_0331_ns_0588,331,588
nf_0331_ns_0615,331,615
nf_0331_ns_0642,331,642
nf_0331_ns_0668,331,668
nf_0331_ns_0695,331,695
nf_0331_ns_0722,331,722
nf_0331_ns_0748,331,748
nf_0331_ns_0775,331,775
nf_0331_ns_0802,331,802
nf_0331_ns_0829,331,829
nf_0331_ns_0855,331,855
nf_0331_ns_0882,331,882
nf_0331_ns_0909,331,909
nf_0331_ns_0936,331,936
nf_0331_ns_0962,331,962
nf_0331_ns_0989,331,989
nf_0331_ns_1016,331,1016
nf_0331_ns_1042,331,1042
nf_0331_ns_1069,331,1069
nf_0331_ns_1096,331,1096
nf_0331_ns_1123,331,1123
nf_0331_ns_1149,331,1149
nf_0331_ns_1176,331,1176
nf_0331_ns_1203,331,1203
nf_0331_ns_1230,331,1230
nf_0331_ns_1256,331,1256
nf_0331_ns_1283,331,1283
nf_0331_ns_1310,331,1310
nf_0331_ns_1336,331,1336
nf_0331_ns_1363,331,1363
nf_0331_ns_1390,331,1390
nf_0331_ns_1417,331,1417
nf_0331_ns_1443,331,1443
nf_0331_ns_1470,331,1470
nf_0331_ns_1497,331,1497
nf_0331_ns_1524,331,1524
nf_0331_ns_1550,331,1550
nf_0331_ns_1577,331,1577
nf_0331_ns_1604,331,1604
nf_0331_ns_1630,331,1630
nf_0331_ns_1657,331,1657
nf_0331_ns_1684,331,1684
nf_0331_ns_1711,331,1711
nf_0331_ns_1737,331,1737
nf_0331_ns_1764,331,1764
nf_0331_ns_1791,331,1791
nf_0331_ns_1818,331,1818
nf_0331_ns_1844,331,1844
nf_0331_ns_1871,331,1871
nf_0331_ns_1898,331,1898
nf_0331_ns_1924,331,1924
nf_0331_ns_1951,331,1951
nf_0331_ns_1978,331,1978
nf_0331_ns_2005,331,2005
nf_0331_ns_2031,331,2031
nf_0331_ns_2058,331,2058
nf_0331_ns_2085,331,2085
nf_0331_ns_2112,331,2112
nf_0331_ns_2138,331,2138
nf_0331_ns_2165,331,2165
nf_0331_ns_2192,331,2192
nf_0331_ns_2218,331,2218
nf_0331_ns_2245,331,2245
nf_0331_ns_2272,331,2272
nf_0331_ns_2299,331,2299
nf_0331_ns_2325,331,2325
nf_0331_ns_2352,331,2352
nf_0331_ns_2379,331,2379
nf_0331_ns_2406,331,2406
nf_0331_ns_2432,331,2432
nf_0331_ns_2459,331,2459
nf_0331_ns_2486,331,2486
nf_0331_ns_2512,331,2512
nf_0331_ns_2539,331,2539
nf_0331_ns_2566,331,2566
nf_0331_ns_2593,331,2593
nf_0331_ns_2619,331,2619
nf_0331_ns_2646,331,2646
nf_0331_ns_2673,331,2673
nf_0331_ns_2700,331,2700
nf_0336_ns_0348,336,348
nf_0336_ns_0374,336,374
nf_0336_ns_0401,336,401
nf_0336_ns_0428,336,428
nf_0336_ns_0454,336,454
nf_0336_ns_0481,336,481
nf_0336_ns_0508,336,508
nf_0336_ns_0535,336,535
nf_0336_ns_0561,336,561
nf_0336_ns_0588,336,588
nf_0336_ns_0615,336,615
nf_0336_ns_0642,336,642
nf_0336_ns_0668,336,668
nf_0336_ns_0695,336,695
nf_0336_ns_0722,336,722
nf_0336_ns_0748,336,748
nf_0336_ns_0775,336,775
nf_0336_ns_0802,336,802
nf_0336_ns_0829,336,829
nf_0336_ns_0855,336,855
nf_0336_ns_0882,336,882
nf_0336_ns_0909,336,909
nf_0336_ns_0936,336,936
nf_0336_ns_0962,336,962
nf_0336_ns_0989,336,989
nf_0336_ns_1016,336,1016
nf_0336_ns_1042,336,1042
nf_0336_ns_1069,336,1069
nf_0336_ns_1096,336,1096
nf_0336_ns_1123,336,1123
nf_0336_ns_1149,336,1149
nf_0336_ns_1176,336,1176
nf_0336_ns_1203,336,1203
nf_0336_ns_1230,336,1230
nf_0336_ns_1256,336,1256
nf_0336_ns_1283,336,1283
nf_0336_ns_1310,336,1310
nf_0336_ns_1336,336,1336
nf_0336_ns_1363,336,1363
nf_0336_ns_1390,336,1390
nf_0336_ns_1417,336,1417
nf_0336_ns_1443,336,1443
nf_0336_ns_1470,336,1470
nf_0336_ns_1497,336,1497
nf_0336_ns_1524,336,1524
nf_0336_ns_1550,336,1550
nf_0336_ns_1577,336,1577
nf_0336_ns_1604,336,1604
nf_0336_ns_1630,336,1630
nf_0336_ns_1657,336,1657
nf_0336_ns_1684,336,1684
nf_0336_ns_1711,336,1711
nf_0336_ns_1737,336,1737
nf_0336_ns_1764,336,1764
nf_0336_ns_1791,336,1791
nf_0336_ns_1818,336,1818
nf_0336_ns_1844,336,1844
nf_0336_ns_1871,336,1871
nf_0336_ns_1898,336,1898
nf_0336_ns_1924,336,1924
nf_0336_ns_1951,336,1951
nf_0336_ns_1978,336,1978
nf_0336_ns_2005,336,2005
nf_0336_ns_2031,336,2031
nf_0336_ns_2058,336,2058
nf_0336_ns_2085,336,2085
nf_0336_ns_2112,336,2112
nf_0336_ns_2138,336,2138
nf_0336_ns_2165,336,2165
nf_0336_ns_2192,336,2192
nf_0336_ns_2218,336,2218
nf_0336_ns_2245,336,2245
nf_0336_ns_2272,336,2272
nf_0336_ns_2299,336,2299
nf_0336_ns_2325,336,2325
nf_0336_ns_2352,336,2352
nf_0336_ns_2379,336,2379
nf_0336_ns_2406,336,2406
nf_0336_ns_2432,336,2432
nf_0336_ns_2459,336,2459
nf_0336_ns_2486,336,2486
nf_0336_ns_2512,336,2512
nf_0336_ns_2539,336,2539
nf_0336_ns_2566,336,2566
nf_0336_ns_2593,336,2593
nf_0336_ns_2619,336,2619
nf_0336_ns_2646,336,2646
nf_0336_ns_2673,336,2673
nf_0336_ns_2700,336,2700
nf_0341_ns_0348,341,348
nf_0341_ns_0374,341,374
nf_0341_ns_0401,341,401
nf_0341_ns_0428,341,428
nf_0341_ns_0454,341,454
nf_0341_ns_0481,341,481
nf_0341_ns_0508,341,508
nf_0341_ns_0535,341,535
nf_0341_ns_0561,341,561
nf_0341_ns_0588,341,588
nf_0341_ns_0615,341,615
nf_0341_ns_0642,341,642
nf_0341_ns_0668,341,668
nf_0341_ns_0695,341,695
nf_0341_ns_0722,341,722
nf_0341_ns_0748,341,748
nf_0341_ns_0775,341,775
nf_0341_ns_0802,341,802
nf_0341_ns_0829,341,829
nf_0341_ns_0855,341,855
nf_0341_ns_0882,341,882
nf_0341_ns_0909,341,909
nf_0341_ns_0936,341,936
nf_0341_ns_0962,341,962
nf_0341_ns_0989,341,989
nf_0341_ns_1016,341,1016
nf_0341_ns_1042,341,1042
nf_0341_ns_1069,341,1069
nf_0341_ns_1096,341,1096
nf_0341_ns_1123,341,1123
nf_0341_ns_1149,341,1149
nf_0341_ns_1176,341,1176
nf_0341_ns_1203,341,1203
nf_0341_ns_1230,341,1230
nf_0341_ns_1256,341,1256
nf_0341_ns_1283,341,1283
nf_0341_ns_1310,341,1310
nf_0341_ns_1336,341,1336
nf_0341_ns_1363,341,1363
nf_0341_ns_1390,341,1390
nf_0341_ns_1417,341,1417
nf_0341_ns_1443,341,1443
nf_0341_ns_1470,341,1470
nf_0341_ns_1497,341,1497
nf_0341_ns_1524,341,1524
nf_0341_ns_1550,341,1550
nf_0341_ns_1577,341,1577
nf_0341_ns_1604,341,1604
nf_0341_ns_1630,341,1630
nf_0341_ns_1657,341,1657
nf_0341_ns_1684,341,1684
nf_0341_ns_1711,341,1711
nf_0341_ns_1737,341,1737
nf_0341_ns_1764,341,1764
nf_0341_ns_1791,341,1791
nf_0341_ns_1818,341,1818
nf_0341_ns_1844,341,1844
nf_0341_ns_1871,341,1871
nf_0341_ns_1898,341,1898
nf_0341_ns_1924,341,1924
nf_0341_ns_1951,341,1951
nf_0341_ns_1978,341,1978
nf_0341_ns_2005,341,2005
nf_0341_ns_2031,341,2031
nf_0341_ns_2058,341,2058
nf_0341_ns_2085,341,2085
nf_0341_ns_2112,341,2112
nf_0341_ns_2138,341,2138
nf_0341_ns_2165,341,2165
nf_0341_ns_2192,341,2192
nf_0341_ns_2218,341,2218
nf_0341_ns_2245,341,2245
nf_0341_ns_2272,341,2272
nf_0341_ns_2299,341,2299
nf_0341_ns_2325,341,2325
nf_0341_ns_2352,341,2352
nf_0341_ns_2379,341,2379
nf_0341_ns_2406,341,2406
nf_0341_ns_2432,341,2432
nf_0341_ns_2459,341,2459
nf_0341_ns_2486,341,2486
nf_0341_ns_2512,341,2512
nf_0341_ns_2539,341,2539
nf_0341_ns_2566,341,2566
nf_0341_ns_2593,341,2593
nf_0341_ns_2619,341,2619
nf_0341_ns_2646,341,2646
nf_0341_ns_2673,341,2673
nf_0341_ns_2700,341,2700
nf_0347_ns_0348,347,348
nf_0347_ns_0374,347,374
nf_0347_ns_0401,347,401
nf_0347_ns_0428,347,428
nf_0347_ns_0454,347,454
nf_0347_ns_0481,347,481
nf_0347_ns_0508,347,508
nf_0347_ns_0535,347,535
nf_0347_ns_0561,347,561
nf_0347_ns_0588,347,588
nf_0347_ns_0615,347,615
nf_0347_ns_0642,347,642
nf_0347_ns_0668,347,668
nf_0347_ns_0695,347,695
nf_0347_ns_0722,347,722
nf_0347_ns_0748,347,748
nf_0347_ns_0775,347,775
nf_0347_ns_0802,347,802
nf_0347_ns_0829,347,829
nf_0347_ns_0855,347,855
nf_0347_ns_0882,347,882
nf_0347_ns_0909,347,909
nf_0347_ns_0936,347,936
nf_0347_ns_0962,347,962
nf_0347_ns_0989,347,989
nf_0347_ns_1016,347,1016
nf_0347_ns_1042,347,1042
nf_0347_ns_1069,347,1069
nf_0347_ns_1096,347,1096
nf_0347_ns_1123,347,1123
nf_0347_ns_1149,347,1149
nf_0347_ns_1176,347,1176
nf_0347_ns_1203,347,1203
nf_0347_ns_1230,347,1230
nf_0347_ns_1256,347,1256
nf_0347_ns_1283,347,1283
nf_0347_ns_1310,347,1310
nf_0347_ns_1336,347,1336
nf_0347_ns_1363,347,1363
nf_0347_ns_1390,347,1390
nf_0347_ns_1417,347,1417
nf_0347_ns_1443,347,1443
nf_0347_ns_1470,347,1470
nf_0347_ns_1497,347,1497
nf_0347_ns_1524,347,1524
nf_0347_ns_1550,347,1550
nf_0347_ns_1577,347,1577
nf_0347_ns_1604,347,1604
nf_0347_ns_1630,347,1630
nf_0347_ns_1657,347,1657
nf_0347_ns_1684,347,1684
nf_0347_ns_1711,347,1711
nf_0347_ns_1737,347,1737
nf_0347_ns_1764,347,1764
nf_0347_ns_1791,347,1791
nf_0347_ns_1818,347,1818
nf_0347_ns_1844,347,1844
nf_0347_ns_1871,347,1871
nf_0347_ns_1898,347,1898
nf_0347_ns_1924,347,1924
nf_0347_ns_1951,347,1951
nf_0347_ns_1978,347,1978
nf_0347_ns_2005,347,2005
nf_0347_ns_2031,347,2031
nf_0347_ns_2058,347,2058
nf_0347_ns_2085,347,2085
nf_0347_ns_2112,347,2112
nf_0347_ns_2138,347,2138
nf_0347_ns_2165,347,2165
nf_0347_ns_2192,347,2192
nf_0347_ns_2218,347,2218
nf_0347_ns_2245,347,2245
nf_0347_ns_2272,347,2272
nf_0347_ns_2299,347,2299
nf_0347_ns_2325,347,2325
nf_0347_ns_2352,347,2352
nf_0347_ns_2379,347,2379
nf_0347_ns_2406,347,2406
nf_0347_ns_2432,347,2432
